試合日時,Season,Kind,Week,Day,GameNumber,主審,後攻チーム,先攻チーム,プレイの番号,回,表.裏,先攻得点,後攻得点,S,B,アウト,打席の継続,イニング継続,試合継続,一走打順,一走氏名,二走打順,二走氏名,三走打順,三走氏名,打順,打者氏名,打席左右,作戦,作戦2,作戦結果,投手氏名,投手左右,球数,捕手,一走状況,二走状況,三走状況,打者状況,プレイの種類,構え,コースX,コースY,球種,打撃結果,打撃結果2,捕球選手,打球タイプ,打球強度,打球位置X,打球位置Y,牽制の種類,牽制詳細,エラーの種類,タイムの種類,球速,プレス,偽走,打者位置,打席Id,打席結果,Result_col,打者登録名,打者番号,一走登録名,一走番号,二走登録名,二走番号,三走登録名,三走番号,投手番号,入力項目,先攻打順,後攻打順,経過時間,H_top,H_bottom,K_top,K_bottom,B_top,B_bottom,top_1_player,top_1_position,top_1_position_2,bottom_1_player,bottom_1_position,bottom_1_position_2,top_2_player,top_2_position,top_2_position_2,bottom_2_player,bottom_2_position,bottom_2_position_2,top_3_player,top_3_position,top_3_position_2,bottom_3_player,bottom_3_position,bottom_3_position_2,top_4_player,top_4_position,top_4_position_2,bottom_4_player,bottom_4_position,bottom_4_position_2,top_5_player,top_5_position,top_5_position_2,bottom_5_player,bottom_5_position,bottom_5_position_2,top_6_player,top_6_position,top_6_position_2,bottom_6_player,bottom_6_position,bottom_6_position_2,top_7_player,top_7_position,top_7_position_2,bottom_7_player,bottom_7_position,bottom_7_position_2,top_8_player,top_8_position,top_8_position_2,bottom_8_player,bottom_8_position,bottom_8_position_2,top_9_player,top_9_position,top_9_position_2,bottom_9_player,bottom_9_position,bottom_9_position_2,top_P_player,bottom_P_player,Score_Top_1,Score_Bottom_1,PA_1,Ave_1,Max_1,Usage_1,Strike_1,Score_Top_2,Score_Bottom_2,PA_2,Ave_2,Max_2,Usage_2,Strike_2,Score_Top_3,Score_Bottom_3,PA_3,Ave_3,Max_3,Usage_3,Strike_3,Score_Top_4,Score_Bottom_4,PA_4,Ave_4,Max_4,Usage_4,Strike_4,Score_Top_5,Score_Bottom_5,PA_5,Ave_5,Max_5,Usage_5,Strike_5,Score_Top_6,Score_Bottom_6,PA_6,Ave_6,Max_6,Usage_6,Strike_6,Score_Top_7,Score_Bottom_7,PA_7,Ave_7,Max_7,Usage_7,Strike_7,Score_Top_8,Score_Bottom_8,PA_8,Ave_8,Max_8,Usage_8,Strike_8,Score_Top_9,Score_Bottom_9,PA_9,Ave_9,Max_9,Usage_9,Strike_9,Score_Top_10,Score_Bottom_10,PA_10,Ave_10,Max_10,Usage_10,Strike_10,Score_Top_11,Score_Bottom_11,PA_11,Ave_11,Max_11,Usage_11,Strike_11,Score_Top_12,Score_Bottom_12,PA_12,Ave_12,Max_12,Usage_12,Strike_12,PA_All,Ave_All,Max_All,Usage_All,Strike_All
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,187,5,裏,4,3,2,2,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,5,土田陸翔,左,0,0,0,山田英温,右,5,0,0,0,0,継続,投球,18,37.062,169.65,カーブ,ボール,0,0,0,0,0,0,0,0,0,0,111,0,0,8,0,0,black,土田, ,0,0,0,0,0,0,141,0,8,5,0:00,9,4,2,4,3,6,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['植木', '大斗', ' ', ' ']",DH,D,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['袖山', '穣', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,138,140,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,138,140,50,50
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,188,5,裏,4,3,2,3,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,5,土田陸翔,左,0,0,0,山田英温,右,6,0,0,0,0,出塁,投球,17,92.916,30.798,ストレート,四球,0,0,0,0,0,0,0,0,0,0,138,0,0,8,0,四球,blue,土田, ,0,0,0,0,0,0,141,0,8,5,0:00,9,4,2,4,3,6,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['植木', '大斗', ' ', ' ']",DH,D,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['袖山', '穣', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,138,140,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,138,140,40,40
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,189,5,裏,4,3,0,0,0,打席継続,イニング継続,試合継続,5,土田陸翔,0,0,0,0,6,堤勇磨,左,バント,バント,0,山田英温,右,7,0,継続,0,0,継続,投球,19,151.902,227.07,カット,ボール,0,0,0,0,0,0,0,0,0,0,128,0,0,9,0,0,black,堤, ,土田, ,0,0,0,0,141,0,8,6,0:00,9,4,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['植木', '大斗', ' ', ' ']",DH,D,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['袖山', '穣', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,138,140,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,138,140,50,33
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,190,5,裏,4,3,0,1,0,打席完了,イニング継続,試合継続,5,土田陸翔,0,0,0,0,6,堤勇磨,左,0,0,0,山田英温,右,8,0,二進,0,0,アウト,投球,19,155.034,143.55,カット,犠打,0,3,ゴロ,C,157.5490909,188.3945455,0,0,0,0,129,0,0,9,0,犠打,green,堤, ,土田, ,0,0,0,0,141,0,8,6,0:00,9,4,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['植木', '大斗', ' ', ' ']",DH,D,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['袖山', '穣', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,7,138,140,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,138,140,43,29
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,191,5,裏,4,3,0,0,1,打席継続,イニング継続,試合継続,0,0,5,土田陸翔,0,0,7,清原大誠,左,0,0,0,山田英温,右,9,0,0,継続,0,継続,投球,19,100.224,159.21,カーブ,見逃し,0,0,0,0,0,0,0,0,0,0,117,0,0,H,0,0,black,清原, ,0,0,土田, ,0,0,141,0,8,7,0:00,9,4,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['清原', '大誠', ' ', ' ']",H,H,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['袖山', '穣', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,138,140,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,138,140,38,38
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,192,5,裏,4,3,1,0,1,打席継続,イニング継続,試合継続,0,0,5,土田陸翔,0,0,7,清原大誠,左,0,0,0,山田英温,右,10,0,0,継続,0,継続,投球,19,100.224,230.202,スライダー,空振り,0,0,0,0,0,0,0,0,0,0,122,0,0,H,0,0,black,清原, ,0,0,土田, ,0,0,141,0,8,7,0:00,9,4,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['清原', '大誠', ' ', ' ']",H,H,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['袖山', '穣', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,138,140,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,138,140,33,44
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,193,5,裏,4,3,2,0,1,打席完了,イニング継続,試合継続,0,0,5,土田陸翔,0,0,7,清原大誠,左,0,0,0,山田英温,右,11,0,0,三進,0,アウト,投球,19,161.82,176.958,スライダー,凡打死,0,6,ゴロ,C,115.7890909,142.3636364,0,0,0,0,124,0,0,H,0,6ゴロ,black,清原, ,0,0,土田, ,0,0,141,0,8,7,0:00,9,4,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['清原', '大誠', ' ', ' ']",H,H,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['袖山', '穣', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,10,138,140,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,138,140,30,50
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,194,5,裏,4,3,0,0,2,打席継続,イニング継続,試合継続,0,0,0,0,5,土田陸翔,8,杉田将真,左,0,0,0,山田英温,右,12,0,0,0,継続,継続,投球,19,151.38,168.606,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,135,0,0,H,0,0,black,杉田, ,0,0,0,0,土田, ,141,0,8,8,0:00,9,4,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['清原', '大誠', ' ', ' ']",H,H,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",H,H,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11,138,140,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,138,140,27,55
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,195,5,裏,4,3,1,0,2,打席継続,イニング継続,試合継続,0,0,0,0,5,土田陸翔,8,杉田将真,左,0,0,0,山田英温,右,13,0,0,0,継続,継続,投球,19,152.946,218.718,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,132,0,0,H,0,0,black,杉田, ,0,0,0,0,土田, ,141,0,8,8,0:00,9,4,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['清原', '大誠', ' ', ' ']",H,H,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",H,H,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,12,138,140,33,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,138,140,33,58
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,196,5,裏,4,3,1,1,2,打席完了,イニング継続,試合継続,0,0,0,0,5,土田陸翔,8,杉田将真,左,0,0,0,山田英温,右,14,0,0,0,本進,出塁,投球,19,134.154,170.172,カーブ,単打,0,7,ゴロ,C,71.18181818,118.6363636,0,0,0,0,113,0,0,H,0,7安打,red,杉田, ,0,0,0,0,土田, ,141,0,8,8,0:00,9,4,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['清原', '大誠', ' ', ' ']",H,H,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",H,H,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,13,136,140,38,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,136,140,38,54
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,197,5,裏,4,4,0,0,2,打席完了,イニング継続,試合継続,8,杉田将真,0,0,0,0,9,鈴木悠馬,左,0,0,0,山田英温,右,15,0,継続,0,0,アウト,投球,17,86.652,164.952,ストレート,凡打死,0,5,ゴロ,C,94.43454545,154.2272727,0,0,0,0,133,0,0,5,0,5ゴロ,black,鈴木, ,杉田, ,0,0,0,0,141,0,8,9,0:00,9,5,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",CF,8,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['清原', '大誠', ' ', ' ']",H,H,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",H,H,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['飛田', '寛太', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,14,136,140,36,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,136,140,36,57
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,198,6,表,4,4,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,8,佐藤大輝,右,0,0,0,土田陸翔,左,1,佐谷慎之助,0,0,0,継続,投球,17,230.724,138.33,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,136,0,0,4,0,0,black,佐藤,33,0,0,0,0,0,0, ,0,8,1,0:00,9,5,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",P,0,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['土田', '陸翔', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,199,6,表,4,4,0,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,8,佐藤大輝,右,0,0,0,土田陸翔,左,2,佐谷慎之助,0,0,0,継続,投球,18,183.744,161.82,ストレート,空振り,0,0,0,0,0,0,0,0,0,0,136,0,0,4,0,0,black,佐藤,33,0,0,0,0,0,0, ,0,8,1,0:00,9,5,2,4,3,7,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['土田', '陸翔', ' ', ' ']",P,0,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['星', '勇輝', '39.0', 'R']",2B,4,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['土田', '陸翔', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,136,136,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,136,100,0
